timestamp,route_name,origin,destination,route_index,distance_km,duration_min,avg_speed_kmh,congestion,hour,weekday
2026-05-28T21:05:39.219768,Route_H,"22.5584, 88.4098","22.5901, 88.4067",2,5.39,8.06,40.13,20,21,3
2026-05-28T21:05:40.747021,Route_I,"22.5868, 88.4171","22.5721, 88.4743",0,7.69,11.7,39.44,40,21,3
2026-05-28T21:05:40.747021,Route_I,"22.5868, 88.4171","22.5721, 88.4743",1,8.5,13.46,37.91,40,21,3
2026-05-28T21:05:40.747021,Route_I,"22.5868, 88.4171","22.5721, 88.4743",2,8.51,13.54,37.68,40,21,3
2026-05-28T21:05:42.964961,Route_J,"22.5319, 88.3723","22.5782, 88.4347",0,10.78,15.91,40.65,20,21,3
2026-05-28T21:05:42.964961,Route_J,"22.5319, 88.3723","22.5782, 88.4347",1,11.56,16.45,42.17,20,21,3
2026-05-28T21:05:42.964961,Route_J,"22.5319, 88.3723","22.5782, 88.4347",2,11.62,16.46,42.36,20,21,3
2026-05-30T12:03:30.830496,Route_A,"22.5827,88.4016","22.5495,88.3997",0,5.03,7.0,43.13,20,12,5
2026-05-30T12:03:30.830496,Route_A,"22.5827,88.4016","22.5495,88.3997",1,5.16,7.61,40.62,20,12,5
2026-05-30T12:03:30.830496,Route_A,"22.5827,88.4016","22.5495,88.3997",2,5.18,7.98,38.93,40,12,5
2026-05-30T12:08:00.541342,Route_A,"22.5827,88.4016","22.5495,88.3997",0,5.03,7.0,43.13,20,12,5
2026-05-30T12:08:00.541342,Route_A,"22.5827,88.4016","22.5495,88.3997",1,5.16,7.61,40.62,20,12,5
2026-05-30T12:08:00.541342,Route_A,"22.5827,88.4016","22.5495,88.3997",2,5.18,7.98,38.93,40,12,5
2026-05-30T12:08:03.625751,Route_B,"22.5726, 88.3639","22.5448, 88.3426",0,5.59,9.43,35.58,40,12,5
2026-05-30T12:08:03.625751,Route_B,"22.5726, 88.3639","22.5448, 88.3426",1,6.08,10.0,36.49,40,12,5
2026-05-30T12:08:03.625751,Route_B,"22.5726, 88.3639","22.5448, 88.3426",2,6.09,10.04,36.37,40,12,5
2026-05-30T12:08:08.537828,Route_C,"22.5958, 88.4687","22.5697, 88.3697",0,15.51,21.62,43.03,20,12,5
2026-05-30T12:08:08.537828,Route_C,"22.5958, 88.4687","22.5697, 88.3697",1,15.82,22.38,42.42,20,12,5
2026-05-30T12:08:08.537828,Route_C,"22.5958, 88.4687","22.5697, 88.3697",2,16.39,22.54,43.63,20,12,5
2026-05-30T12:08:11.797665,Route_E,"22.5850, 88.3468","22.5726, 88.3639",0,2.76,5.57,29.7,40,12,5
2026-05-30T12:08:11.797665,Route_E,"22.5850, 88.3468","22.5726, 88.3639",1,3.34,5.79,34.67,40,12,5
2026-05-30T12:08:11.797665,Route_E,"22.5850, 88.3468","22.5726, 88.3639",2,3.29,5.82,33.94,40,12,5
2026-05-30T12:08:13.767653,Route_F,"22.5385, 88.3656","22.5827, 88.4016",0,9.49,14.33,39.74,40,12,5
2026-05-30T12:08:13.767653,Route_F,"22.5385, 88.3656","22.5827, 88.4016",1,9.79,15.19,38.66,40,12,5
2026-05-30T12:08:13.767653,Route_F,"22.5385, 88.3656","22.5827, 88.4016",2,9.84,15.21,38.81,40,12,5
2026-05-30T12:08:16.035364,Route_G,"22.5143, 88.3928","22.5850, 88.3468",0,12.53,20.36,36.91,40,12,5
2026-05-30T12:08:16.035364,Route_G,"22.5143, 88.3928","22.5850, 88.3468",1,13.13,20.72,38.01,40,12,5
2026-05-30T12:08:16.035364,Route_G,"22.5143, 88.3928","22.5850, 88.3468",2,13.24,20.7,38.37,40,12,5
2026-05-30T12:08:17.404207,Route_H,"22.5588, 88.4135","22.5958, 88.4687",0,9.79,12.79,45.95,20,12,5
2026-05-30T12:08:17.404207,Route_H,"22.5588, 88.4135","22.5958, 88.4687",1,11.26,15.65,43.14,20,12,5
2026-05-30T12:08:17.404207,Route_H,"22.5588, 88.4135","22.5958, 88.4687",2,11.36,16.25,41.96,20,12,5
2026-05-30T12:08:18.766327,Route_I,"22.5608, 88.3476","22.5385, 88.3656",0,4.46,8.67,30.89,40,12,5
2026-05-30T12:08:18.766327,Route_I,"22.5608, 88.3476","22.5385, 88.3656",1,5.14,9.43,32.67,40,12,5
2026-05-30T12:08:18.766327,Route_I,"22.5608, 88.3476","22.5385, 88.3656",2,5.14,9.46,32.61,40,12,5
2026-05-30T12:08:20.169582,Route_J,"22.5738, 88.4337","22.5958, 88.4687",0,6.73,9.14,44.19,20,12,5
2026-05-30T12:08:20.169582,Route_J,"22.5738, 88.4337","22.5958, 88.4687",1,7.11,10.09,42.31,20,12,5
2026-05-30T12:08:20.169582,Route_J,"22.5738, 88.4337","22.5958, 88.4687",2,7.02,10.09,41.73,20,12,5
2026-05-30T12:13:01.342671,Route_A,"22.5827,88.4016","22.5495,88.3997",0,5.03,7.0,43.13,20,12,5
2026-05-30T12:13:01.342671,Route_A,"22.5827,88.4016","22.5495,88.3997",1,5.16,7.61,40.62,20,12,5
2026-05-30T12:13:01.342671,Route_A,"22.5827,88.4016","22.5495,88.3997",2,5.18,7.98,38.93,40,12,5
2026-05-30T12:13:02.778378,Route_B,"22.5726, 88.3639","22.5448, 88.3426",0,5.59,9.43,35.58,40,12,5
2026-05-30T12:13:02.778378,Route_B,"22.5726, 88.3639","22.5448, 88.3426",1,6.08,10.0,36.49,40,12,5
2026-05-30T12:13:02.778378,Route_B,"22.5726, 88.3639","22.5448, 88.3426",2,6.09,10.04,36.37,40,12,5
2026-05-30T12:13:04.897259,Route_C,"22.5958, 88.4687","22.5697, 88.3697",0,15.51,21.62,43.03,20,12,5
2026-05-30T12:13:04.897259,Route_C,"22.5958, 88.4687","22.5697, 88.3697",1,15.82,22.38,42.42,20,12,5
2026-05-30T12:13:04.897259,Route_C,"22.5958, 88.4687","22.5697, 88.3697",2,16.39,22.54,43.63,20,12,5
2026-05-30T12:13:07.879405,Route_E,"22.5850, 88.3468","22.5726, 88.3639",0,2.76,5.57,29.7,40,12,5
2026-05-30T12:13:07.879405,Route_E,"22.5850, 88.3468","22.5726, 88.3639",1,3.34,5.79,34.67,40,12,5
2026-05-30T12:13:07.879405,Route_E,"22.5850, 88.3468","22.5726, 88.3639",2,3.29,5.82,33.94,40,12,5
2026-05-30T12:13:09.740939,Route_F,"22.5385, 88.3656","22.5827, 88.4016",0,9.49,14.33,39.74,40,12,5
2026-05-30T12:13:09.740939,Route_F,"22.5385, 88.3656","22.5827, 88.4016",1,9.79,15.19,38.66,40,12,5
2026-05-30T12:13:09.740939,Route_F,"22.5385, 88.3656","22.5827, 88.4016",2,9.84,15.21,38.81,40,12,5
2026-05-30T12:13:11.807802,Route_G,"22.5143, 88.3928","22.5850, 88.3468",0,12.53,20.36,36.91,40,12,5
2026-05-30T12:13:11.807802,Route_G,"22.5143, 88.3928","22.5850, 88.3468",1,13.13,20.72,38.01,40,12,5
2026-05-30T12:13:11.807802,Route_G,"22.5143, 88.3928","22.5850, 88.3468",2,13.24,20.7,38.37,40,12,5
2026-05-30T12:13:13.210271,Route_H,"22.5588, 88.4135","22.5958, 88.4687",0,9.79,12.79,45.95,20,12,5
2026-05-30T12:13:13.210271,Route_H,"22.5588, 88.4135","22.5958, 88.4687",1,11.26,15.65,43.14,20,12,5
2026-05-30T12:13:13.210271,Route_H,"22.5588, 88.4135","22.5958, 88.4687",2,11.36,16.25,41.96,20,12,5
2026-05-30T12:13:14.573505,Route_I,"22.5608, 88.3476","22.5385, 88.3656",0,4.46,8.67,30.89,40,12,5
2026-05-30T12:13:14.573505,Route_I,"22.5608, 88.3476","22.5385, 88.3656",1,5.14,9.43,32.67,40,12,5
2026-05-30T12:13:14.573505,Route_I,"22.5608, 88.3476","22.5385, 88.3656",2,5.14,9.46,32.61,40,12,5
2026-05-30T12:13:15.951805,Route_J,"22.5738, 88.4337","22.5958, 88.4687",0,6.73,9.14,44.19,20,12,5
2026-05-30T12:13:15.951805,Route_J,"22.5738, 88.4337","22.5958, 88.4687",1,7.11,10.09,42.31,20,12,5
2026-05-30T12:13:15.951805,Route_J,"22.5738, 88.4337","22.5958, 88.4687",2,7.02,10.09,41.73,20,12,5
2026-05-30T12:18:00.405013,Route_A,"22.5827,88.4016","22.5495,88.3997",0,5.03,7.0,43.13,20,12,5
2026-05-30T12:18:00.405013,Route_A,"22.5827,88.4016","22.5495,88.3997",1,5.16,7.61,40.62,20,12,5
2026-05-30T12:18:00.405013,Route_A,"22.5827,88.4016","22.5495,88.3997",2,5.18,7.98,38.93,40,12,5
2026-05-30T12:18:01.815966,Route_B,"22.5726, 88.3639","22.5448, 88.3426",0,5.59,9.43,35.58,40,12,5
2026-05-30T12:18:01.815966,Route_B,"22.5726, 88.3639","22.5448, 88.3426",1,6.08,10.0,36.49,40,12,5
2026-05-30T12:18:01.815966,Route_B,"22.5726, 88.3639","22.5448, 88.3426",2,6.09,10.04,36.37,40,12,5
2026-05-30T12:18:03.934604,Route_C,"22.5958, 88.4687","22.5697, 88.3697",0,15.51,21.62,43.03,20,12,5
2026-05-30T12:18:03.934604,Route_C,"22.5958, 88.4687","22.5697, 88.3697",1,15.82,22.38,42.42,20,12,5
2026-05-30T12:18:03.934604,Route_C,"22.5958, 88.4687","22.5697, 88.3697",2,16.39,22.54,43.63,20,12,5
2026-05-30T12:18:08.159173,Route_E,"22.5850, 88.3468","22.5726, 88.3639",0,2.76,5.57,29.7,40,12,5
2026-05-30T12:18:08.159173,Route_E,"22.5850, 88.3468","22.5726, 88.3639",1,3.34,5.79,34.67,40,12,5
2026-05-30T12:18:08.159173,Route_E,"22.5850, 88.3468","22.5726, 88.3639",2,3.29,5.82,33.94,40,12,5
2026-05-30T12:18:10.044388,Route_F,"22.5385, 88.3656","22.5827, 88.4016",0,9.49,14.33,39.74,40,12,5
2026-05-30T12:18:10.044388,Route_F,"22.5385, 88.3656","22.5827, 88.4016",1,9.79,15.19,38.66,40,12,5
2026-05-30T12:18:10.044388,Route_F,"22.5385, 88.3656","22.5827, 88.4016",2,9.84,15.21,38.81,40,12,5
2026-05-30T12:18:14.252839,Route_G,"22.5143, 88.3928","22.5850, 88.3468",0,12.53,20.36,36.91,40,12,5
2026-05-30T12:18:14.252839,Route_G,"22.5143, 88.3928","22.5850, 88.3468",1,13.13,20.72,38.01,40,12,5
2026-05-30T12:18:14.252839,Route_G,"22.5143, 88.3928","22.5850, 88.3468",2,13.24,20.7,38.37,40,12,5
2026-05-30T12:18:15.655107,Route_H,"22.5588, 88.4135","22.5958, 88.4687",0,9.79,12.79,45.95,20,12,5
2026-05-30T12:18:15.655107,Route_H,"22.5588, 88.4135","22.5958, 88.4687",1,11.26,15.65,43.14,20,12,5
2026-05-30T12:18:15.655107,Route_H,"22.5588, 88.4135","22.5958, 88.4687",2,11.36,16.25,41.96,20,12,5
2026-05-30T12:18:17.078263,Route_I,"22.5608, 88.3476","22.5385, 88.3656",0,4.46,8.67,30.89,40,12,5
2026-05-30T12:18:17.078263,Route_I,"22.5608, 88.3476","22.5385, 88.3656",1,5.14,9.43,32.67,40,12,5
2026-05-30T12:18:17.078263,Route_I,"22.5608, 88.3476","22.5385, 88.3656",2,5.14,9.46,32.61,40,12,5
2026-05-30T12:18:18.783726,Route_J,"22.5738, 88.4337","22.5958, 88.4687",0,6.73,9.14,44.19,20,12,5
2026-05-30T12:18:18.783726,Route_J,"22.5738, 88.4337","22.5958, 88.4687",1,7.11,10.09,42.31,20,12,5
2026-05-30T12:18:18.783726,Route_J,"22.5738, 88.4337","22.5958, 88.4687",2,7.02,10.09,41.73,20,12,5
2026-05-30T12:25:29.513792,Route_C,"22.5958, 88.4687","22.5697, 88.3697",0,15.51,21.62,43.03,20,12,5
2026-05-30T12:25:29.513792,Route_C,"22.5958, 88.4687","22.5697, 88.3697",1,15.82,22.38,42.42,20,12,5
2026-05-30T12:25:29.513792,Route_C,"22.5958, 88.4687","22.5697, 88.3697",2,16.39,22.54,43.63,20,12,5
2026-05-30T12:25:32.504381,Route_E,"22.5850, 88.3468","22.5726, 88.3639",0,2.76,5.57,29.7,40,12,5
2026-05-30T12:25:32.504381,Route_E,"22.5850, 88.3468","22.5726, 88.3639",1,3.34,5.79,34.67,40,12,5
2026-05-30T12:25:32.504381,Route_E,"22.5850, 88.3468","22.5726, 88.3639",2,3.29,5.82,33.94,40,12,5
2026-05-30T12:25:34.344525,Route_F,"22.5385, 88.3656","22.5827, 88.4016",0,9.49,14.33,39.74,40,12,5
2026-05-30T12:25:34.344525,Route_F,"22.5385, 88.3656","22.5827, 88.4016",1,9.79,15.19,38.66,40,12,5
2026-05-30T12:25:34.344525,Route_F,"22.5385, 88.3656","22.5827, 88.4016",2,9.84,15.21,38.81,40,12,5
2026-05-30T12:25:36.440079,Route_G,"22.5143, 88.3928","22.5850, 88.3468",0,12.53,20.36,36.91,40,12,5
2026-05-30T12:25:36.440079,Route_G,"22.5143, 88.3928","22.5850, 88.3468",1,13.13,20.72,38.01,40,12,5
2026-05-30T12:25:36.440079,Route_G,"22.5143, 88.3928","22.5850, 88.3468",2,13.24,20.7,38.37,40,12,5
2026-05-30T12:25:37.901551,Route_H,"22.5588, 88.4135","22.5958, 88.4687",0,9.79,12.79,45.95,20,12,5
2026-05-30T12:25:37.901551,Route_H,"22.5588, 88.4135","22.5958, 88.4687",1,11.26,15.65,43.14,20,12,5
2026-05-30T12:25:37.901551,Route_H,"22.5588, 88.4135","22.5958, 88.4687",2,11.36,16.25,41.96,20,12,5
2026-05-30T12:25:39.372560,Route_I,"22.5608, 88.3476","22.5385, 88.3656",0,4.46,8.67,30.89,40,12,5
2026-05-30T12:25:39.372560,Route_I,"22.5608, 88.3476","22.5385, 88.3656",1,5.14,9.43,32.67,40,12,5
2026-05-30T12:25:39.372560,Route_I,"22.5608, 88.3476","22.5385, 88.3656",2,5.14,9.46,32.61,40,12,5
2026-05-30T12:25:41.144719,Route_J,"22.5738, 88.4337","22.5958, 88.4687",0,6.73,9.14,44.19,20,12,5
2026-05-30T12:25:41.144719,Route_J,"22.5738, 88.4337","22.5958, 88.4687",1,7.11,10.09,42.31,20,12,5
2026-05-30T12:25:41.144719,Route_J,"22.5738, 88.4337","22.5958, 88.4687",2,7.02,10.09,41.73,20,12,5
2026-05-30T12:32:30.377438,Route_A,"22.5827,88.4016","22.5495,88.3997",0,5.03,7.0,43.13,20,12,5
2026-05-30T12:32:30.377438,Route_A,"22.5827,88.4016","22.5495,88.3997",1,5.16,7.61,40.62,20,12,5
2026-05-30T12:32:30.377438,Route_A,"22.5827,88.4016","22.5495,88.3997",2,5.18,7.98,38.93,40,12,5
2026-05-30T12:32:32.102988,Route_B,"22.5726, 88.3639","22.5448, 88.3426",0,5.59,9.43,35.58,40,12,5
2026-05-30T12:32:32.102988,Route_B,"22.5726, 88.3639","22.5448, 88.3426",1,6.08,10.0,36.49,40,12,5
2026-05-30T12:32:32.102988,Route_B,"22.5726, 88.3639","22.5448, 88.3426",2,6.09,10.04,36.37,40,12,5
2026-05-30T12:32:34.324440,Route_C,"22.5958, 88.4687","22.5697, 88.3697",0,15.51,21.62,43.03,20,12,5
2026-05-30T12:32:34.324440,Route_C,"22.5958, 88.4687","22.5697, 88.3697",1,15.82,22.38,42.42,20,12,5
2026-05-30T12:32:34.324440,Route_C,"22.5958, 88.4687","22.5697, 88.3697",2,16.39,22.54,43.63,20,12,5
2026-05-30T12:32:37.833920,Route_E,"22.5850, 88.3468","22.5726, 88.3639",0,2.76,5.57,29.7,40,12,5
2026-05-30T12:32:37.833920,Route_E,"22.5850, 88.3468","22.5726, 88.3639",1,3.34,5.79,34.67,40,12,5
2026-05-30T12:32:37.833920,Route_E,"22.5850, 88.3468","22.5726, 88.3639",2,3.29,5.82,33.94,40,12,5
2026-05-30T12:32:40.917155,Route_F,"22.5385, 88.3656","22.5827, 88.4016",0,9.49,14.33,39.74,40,12,5
2026-05-30T12:32:40.917155,Route_F,"22.5385, 88.3656","22.5827, 88.4016",1,9.79,15.19,38.66,40,12,5
2026-05-30T12:32:40.917155,Route_F,"22.5385, 88.3656","22.5827, 88.4016",2,9.84,15.21,38.81,40,12,5
2026-05-30T12:32:43.037804,Route_G,"22.5143, 88.3928","22.5850, 88.3468",0,12.53,20.36,36.91,40,12,5
2026-05-30T12:32:43.037804,Route_G,"22.5143, 88.3928","22.5850, 88.3468",1,13.13,20.72,38.01,40,12,5
2026-05-30T12:32:43.037804,Route_G,"22.5143, 88.3928","22.5850, 88.3468",2,13.24,20.7,38.37,40,12,5
2026-05-30T12:32:44.482476,Route_H,"22.5588, 88.4135","22.5958, 88.4687",0,9.79,12.79,45.95,20,12,5
2026-05-30T12:32:44.482476,Route_H,"22.5588, 88.4135","22.5958, 88.4687",1,11.26,15.65,43.14,20,12,5
2026-05-30T12:32:44.482476,Route_H,"22.5588, 88.4135","22.5958, 88.4687",2,11.36,16.25,41.96,20,12,5
2026-05-30T12:32:45.904270,Route_I,"22.5608, 88.3476","22.5385, 88.3656",0,4.46,8.67,30.89,40,12,5
2026-05-30T12:32:45.904270,Route_I,"22.5608, 88.3476","22.5385, 88.3656",1,5.14,9.43,32.67,40,12,5
2026-05-30T12:32:45.904270,Route_I,"22.5608, 88.3476","22.5385, 88.3656",2,5.14,9.46,32.61,40,12,5
2026-05-30T12:32:47.950395,Route_J,"22.5738, 88.4337","22.5958, 88.4687",0,6.73,9.14,44.19,20,12,5
2026-05-30T12:32:47.950395,Route_J,"22.5738, 88.4337","22.5958, 88.4687",1,7.11,10.09,42.31,20,12,5
2026-05-30T12:32:47.950395,Route_J,"22.5738, 88.4337","22.5958, 88.4687",2,7.02,10.09,41.73,20,12,5
2026-05-30T12:37:30.338553,Route_A,"22.5827,88.4016","22.5495,88.3997",0,5.03,7.0,43.13,20,12,5
2026-05-30T12:37:30.338553,Route_A,"22.5827,88.4016","22.5495,88.3997",1,5.16,7.61,40.62,20,12,5
2026-05-30T12:37:30.338553,Route_A,"22.5827,88.4016","22.5495,88.3997",2,5.18,7.98,38.93,40,12,5
2026-05-30T12:37:31.739681,Route_B,"22.5726, 88.3639","22.5448, 88.3426",0,5.59,9.43,35.58,40,12,5
2026-05-30T12:37:31.739681,Route_B,"22.5726, 88.3639","22.5448, 88.3426",1,6.08,10.0,36.49,40,12,5
2026-05-30T12:37:31.739681,Route_B,"22.5726, 88.3639","22.5448, 88.3426",2,6.09,10.04,36.37,40,12,5
2026-05-30T12:37:34.005479,Route_C,"22.5958, 88.4687","22.5697, 88.3697",0,15.51,21.62,43.03,20,12,5
2026-05-30T12:37:34.005479,Route_C,"22.5958, 88.4687","22.5697, 88.3697",1,15.82,22.38,42.42,20,12,5
2026-05-30T12:37:34.005479,Route_C,"22.5958, 88.4687","22.5697, 88.3697",2,16.39,22.54,43.63,20,12,5
2026-05-30T12:37:37.065884,Route_E,"22.5850, 88.3468","22.5726, 88.3639",0,2.76,5.57,29.7,40,12,5
2026-05-30T12:37:37.065884,Route_E,"22.5850, 88.3468","22.5726, 88.3639",1,3.34,5.79,34.67,40,12,5
2026-05-30T12:37:37.065884,Route_E,"22.5850, 88.3468","22.5726, 88.3639",2,3.29,5.82,33.94,40,12,5
2026-05-30T12:37:39.016583,Route_F,"22.5385, 88.3656","22.5827, 88.4016",0,9.49,14.33,39.74,40,12,5
2026-05-30T12:37:39.016583,Route_F,"22.5385, 88.3656","22.5827, 88.4016",1,9.79,15.19,38.66,40,12,5
2026-05-30T12:37:39.016583,Route_F,"22.5385, 88.3656","22.5827, 88.4016",2,9.84,15.21,38.81,40,12,5
2026-05-30T12:37:41.206941,Route_G,"22.5143, 88.3928","22.5850, 88.3468",0,12.53,20.36,36.91,40,12,5
2026-05-30T12:37:41.206941,Route_G,"22.5143, 88.3928","22.5850, 88.3468",1,13.13,20.72,38.01,40,12,5
2026-05-30T12:37:41.206941,Route_G,"22.5143, 88.3928","22.5850, 88.3468",2,13.24,20.7,38.37,40,12,5
2026-05-30T12:37:42.602861,Route_H,"22.5588, 88.4135","22.5958, 88.4687",0,9.79,12.79,45.95,20,12,5
2026-05-30T12:37:42.602861,Route_H,"22.5588, 88.4135","22.5958, 88.4687",1,11.26,15.65,43.14,20,12,5
2026-05-30T12:37:42.602861,Route_H,"22.5588, 88.4135","22.5958, 88.4687",2,11.36,16.25,41.96,20,12,5
2026-05-30T12:37:44.012642,Route_I,"22.5608, 88.3476","22.5385, 88.3656",0,4.46,8.67,30.89,40,12,5
2026-05-30T12:37:44.012642,Route_I,"22.5608, 88.3476","22.5385, 88.3656",1,5.14,9.43,32.67,40,12,5
2026-05-30T12:37:44.012642,Route_I,"22.5608, 88.3476","22.5385, 88.3656",2,5.14,9.46,32.61,40,12,5
2026-05-30T12:37:45.477401,Route_J,"22.5738, 88.4337","22.5958, 88.4687",0,6.73,9.14,44.19,20,12,5
2026-05-30T12:37:45.477401,Route_J,"22.5738, 88.4337","22.5958, 88.4687",1,7.11,10.09,42.31,20,12,5
2026-05-30T12:37:45.477401,Route_J,"22.5738, 88.4337","22.5958, 88.4687",2,7.02,10.09,41.73,20,12,5
2026-05-30T12:47:30.286756,Route_A,"22.5827,88.4016","22.5495,88.3997",0,5.03,7.0,43.13,20,12,5
2026-05-30T12:47:30.286756,Route_A,"22.5827,88.4016","22.5495,88.3997",1,5.16,7.61,40.62,20,12,5
2026-05-30T12:47:30.286756,Route_A,"22.5827,88.4016","22.5495,88.3997",2,5.18,7.98,38.93,40,12,5
2026-05-30T12:47:31.666910,Route_B,"22.5726, 88.3639","22.5448, 88.3426",0,5.59,9.43,35.58,40,12,5
2026-05-30T12:47:31.666910,Route_B,"22.5726, 88.3639","22.5448, 88.3426",1,6.08,10.0,36.49,40,12,5
2026-05-30T12:47:31.666910,Route_B,"22.5726, 88.3639","22.5448, 88.3426",2,6.09,10.04,36.37,40,12,5
2026-05-30T12:47:33.852640,Route_C,"22.5958, 88.4687","22.5697, 88.3697",0,15.51,21.62,43.03,20,12,5
2026-05-30T12:47:33.852640,Route_C,"22.5958, 88.4687","22.5697, 88.3697",1,15.82,22.38,42.42,20,12,5
2026-05-30T12:47:33.852640,Route_C,"22.5958, 88.4687","22.5697, 88.3697",2,16.39,22.54,43.63,20,12,5
2026-05-30T12:47:36.921922,Route_E,"22.5850, 88.3468","22.5726, 88.3639",0,2.76,5.57,29.7,40,12,5
2026-05-30T12:47:36.921922,Route_E,"22.5850, 88.3468","22.5726, 88.3639",1,3.34,5.79,34.67,40,12,5
2026-05-30T12:47:36.921922,Route_E,"22.5850, 88.3468","22.5726, 88.3639",2,3.29,5.82,33.94,40,12,5
2026-05-30T12:47:38.786364,Route_F,"22.5385, 88.3656","22.5827, 88.4016",0,9.49,14.33,39.74,40,12,5
2026-05-30T12:47:38.786364,Route_F,"22.5385, 88.3656","22.5827, 88.4016",1,9.79,15.19,38.66,40,12,5
2026-05-30T12:47:38.786364,Route_F,"22.5385, 88.3656","22.5827, 88.4016",2,9.84,15.21,38.81,40,12,5
2026-05-30T12:47:40.858234,Route_G,"22.5143, 88.3928","22.5850, 88.3468",0,12.53,20.36,36.91,40,12,5
2026-05-30T12:47:40.858234,Route_G,"22.5143, 88.3928","22.5850, 88.3468",1,13.13,20.72,38.01,40,12,5
2026-05-30T12:47:40.858234,Route_G,"22.5143, 88.3928","22.5850, 88.3468",2,13.24,20.7,38.37,40,12,5
2026-05-30T12:47:42.308784,Route_H,"22.5588, 88.4135","22.5958, 88.4687",0,9.79,12.79,45.95,20,12,5
2026-05-30T12:47:42.308784,Route_H,"22.5588, 88.4135","22.5958, 88.4687",1,11.26,15.65,43.14,20,12,5
2026-05-30T12:47:42.308784,Route_H,"22.5588, 88.4135","22.5958, 88.4687",2,11.36,16.25,41.96,20,12,5
2026-05-30T12:47:43.697072,Route_I,"22.5608, 88.3476","22.5385, 88.3656",0,4.46,8.67,30.89,40,12,5
2026-05-30T12:47:43.697072,Route_I,"22.5608, 88.3476","22.5385, 88.3656",1,5.14,9.43,32.67,40,12,5
2026-05-30T12:47:43.697072,Route_I,"22.5608, 88.3476","22.5385, 88.3656",2,5.14,9.46,32.61,40,12,5
2026-05-30T12:47:47.537478,Route_J,"22.5738, 88.4337","22.5958, 88.4687",0,6.73,9.14,44.19,20,12,5
2026-05-30T12:47:47.537478,Route_J,"22.5738, 88.4337","22.5958, 88.4687",1,7.11,10.09,42.31,20,12,5
2026-05-30T12:47:47.537478,Route_J,"22.5738, 88.4337","22.5958, 88.4687",2,7.02,10.09,41.73,20,12,5
2026-05-30T12:52:29.553431,Route_A,"22.5827,88.4016","22.5495,88.3997",0,5.03,7.0,43.13,20,12,5
2026-05-30T12:52:29.553431,Route_A,"22.5827,88.4016","22.5495,88.3997",1,5.16,7.61,40.62,20,12,5
2026-05-30T12:52:29.553431,Route_A,"22.5827,88.4016","22.5495,88.3997",2,5.18,7.98,38.93,40,12,5
2026-05-30T12:52:30.934140,Route_B,"22.5726, 88.3639","22.5448, 88.3426",0,5.59,9.43,35.58,40,12,5
2026-05-30T12:52:30.934140,Route_B,"22.5726, 88.3639","22.5448, 88.3426",1,6.08,10.0,36.49,40,12,5
2026-05-30T12:52:30.934140,Route_B,"22.5726, 88.3639","22.5448, 88.3426",2,6.09,10.04,36.37,40,12,5
2026-05-30T12:52:33.084455,Route_C,"22.5958, 88.4687","22.5697, 88.3697",0,15.51,21.62,43.03,20,12,5
2026-05-30T12:52:33.084455,Route_C,"22.5958, 88.4687","22.5697, 88.3697",1,15.82,22.38,42.42,20,12,5
2026-05-30T12:52:33.084455,Route_C,"22.5958, 88.4687","22.5697, 88.3697",2,16.39,22.54,43.63,20,12,5
2026-05-30T12:52:37.346633,Route_E,"22.5850, 88.3468","22.5726, 88.3639",0,2.76,5.57,29.7,40,12,5
2026-05-30T12:52:37.346633,Route_E,"22.5850, 88.3468","22.5726, 88.3639",1,3.34,5.79,34.67,40,12,5
2026-05-30T12:52:37.346633,Route_E,"22.5850, 88.3468","22.5726, 88.3639",2,3.29,5.82,33.94,40,12,5
2026-05-30T12:52:39.532145,Route_F,"22.5385, 88.3656","22.5827, 88.4016",0,9.49,14.33,39.74,40,12,5
2026-05-30T12:52:39.532145,Route_F,"22.5385, 88.3656","22.5827, 88.4016",1,9.79,15.19,38.66,40,12,5
2026-05-30T12:52:39.532145,Route_F,"22.5385, 88.3656","22.5827, 88.4016",2,9.84,15.21,38.81,40,12,5
2026-05-30T12:52:41.781518,Route_G,"22.5143, 88.3928","22.5850, 88.3468",0,12.53,20.36,36.91,40,12,5
2026-05-30T12:52:41.781518,Route_G,"22.5143, 88.3928","22.5850, 88.3468",1,13.13,20.72,38.01,40,12,5
2026-05-30T12:52:41.781518,Route_G,"22.5143, 88.3928","22.5850, 88.3468",2,13.24,20.7,38.37,40,12,5
2026-05-30T12:52:45.786455,Route_H,"22.5588, 88.4135","22.5958, 88.4687",0,9.79,12.79,45.95,20,12,5
2026-05-30T12:52:45.786455,Route_H,"22.5588, 88.4135","22.5958, 88.4687",1,11.26,15.65,43.14,20,12,5
2026-05-30T12:52:45.786455,Route_H,"22.5588, 88.4135","22.5958, 88.4687",2,11.36,16.25,41.96,20,12,5
2026-05-30T12:52:47.218943,Route_I,"22.5608, 88.3476","22.5385, 88.3656",0,4.46,8.67,30.89,40,12,5
2026-05-30T12:52:47.218943,Route_I,"22.5608, 88.3476","22.5385, 88.3656",1,5.14,9.43,32.67,40,12,5
2026-05-30T12:52:47.218943,Route_I,"22.5608, 88.3476","22.5385, 88.3656",2,5.14,9.46,32.61,40,12,5
2026-05-30T12:52:49.423190,Route_J,"22.5738, 88.4337","22.5958, 88.4687",0,6.73,9.14,44.19,20,12,5
